secret_word,game_result,guess_num,guess_word,feedback,entropy_score,possibilities_before_guess,possibilities_after_filter
awake,5 guesses,1,raise,BYBBG,-1.0,2315,35
awake,5 guesses,2,bland,BBYBB,3.932874360347045,35,6
awake,5 guesses,3,adapt,GBGBB,2.2516291673878226,6,2
awake,5 guesses,4,aback,GBGBY,1.0,2,1
awake,5 guesses,5,awake,GGGGG,0.0,1,1
award,3 guesses,1,raise,YYBBB,-1.0,2315,84
award,3 guesses,2,crowd,BYBYG,4.299124740447479,84,1
award,3 guesses,3,award,GGGGG,0.0,1,1
aware,4 guesses,1,raise,YYBBG,-1.0,2315,25
aware,4 guesses,2,track,BYYBB,3.127210311338979,25,3
aware,4 guesses,3,abbot,YBBBB,1.5849625007211559,3,1
aware,4 guesses,4,aware,GGGGG,0.0,1,1
awash,3 guesses,1,raise,BYBGB,-1.0,2315,13
awash,3 guesses,2,chalk,BYYBB,3.3927474104487847,13,1
awash,3 guesses,3,awash,GGGGG,0.0,1,1
awful,4 guesses,1,raise,BYBBB,-1.0,2315,110
awful,4 guesses,2,clout,BYBGB,4.954906391519346,110,2
awful,4 guesses,3,acorn,GBBBB,1.0,2,1
awful,4 guesses,4,awful,GGGGG,0.0,1,1
awoke,4 guesses,1,raise,BYBBG,-1.0,2315,35
awoke,4 guesses,2,bland,BBYBB,3.932874360347045,35,6
awoke,4 guesses,3,adapt,GBBBB,2.2516291673878226,6,1
awoke,4 guesses,4,awoke,GGGGG,0.0,1,1
axial,3 guesses,1,raise,BYGBB,-1.0,2315,10
axial,3 guesses,2,along,YYBBB,3.321928094887362,10,1
axial,3 guesses,3,axial,GGGGG,0.0,1,1
axiom,3 guesses,1,raise,BYGBB,-1.0,2315,10
axiom,3 guesses,2,along,GBYBB,3.321928094887362,10,1
axiom,3 guesses,3,axiom,GGGGG,0.0,1,1
axion,3 guesses,1,raise,BYGBB,-1.0,2315,10
axion,3 guesses,2,along,GBYYB,3.321928094887362,10,1
axion,3 guesses,3,axion,GGGGG,0.0,1,1
azure,4 guesses,1,raise,YYBBG,-1.0,2315,25
azure,4 guesses,2,track,BYYBB,3.127210311338979,25,3
azure,4 guesses,3,abbot,GBBBB,1.5849625007211559,3,1
azure,4 guesses,4,azure,GGGGG,0.0,1,1
bacon,4 guesses,1,raise,BGBBB,-1.0,2315,73
bacon,4 guesses,2,lynch,BBYYB,4.211827177017707,73,2
bacon,4 guesses,3,aback,YYBYB,1.0,2,1
bacon,4 guesses,4,bacon,GGGGG,0.0,1,1
badge,4 guesses,1,raise,BGBBG,-1.0,2315,24
badge,4 guesses,2,gulch,YBBBB,3.93456081428629,24,2
badge,4 guesses,3,aback,YYBBB,1.0,2,1
badge,4 guesses,4,badge,GGGGG,0.0,1,1
badly,4 guesses,1,raise,BGBBB,-1.0,2315,73
badly,4 guesses,2,lynch,YYBBB,4.211827177017707,73,6
badly,4 guesses,3,badge,GGGBB,2.584962500721156,6,1
badly,4 guesses,4,badly,GGGGG,0.0,1,1
bagel,4 guesses,1,raise,BGBBY,-1.0,2315,22
bagel,4 guesses,2,novel,BBBGG,3.6978458230844113,22,3
bagel,4 guesses,3,aback,YYBBB,1.5849625007211559,3,1
bagel,4 guesses,4,bagel,GGGGG,0.0,1,1
baggy,5 guesses,1,raise,BGBBB,-1.0,2315,73
baggy,5 guesses,2,lynch,BYBBB,4.211827177017707,73,15
baggy,5 guesses,3,thumb,BBBBY,2.9232314287976204,15,2
baggy,5 guesses,4,abide,YYBBB,1.0,2,1
baggy,5 guesses,5,baggy,GGGGG,0.0,1,1
baker,5 guesses,1,raise,YGBBY,-1.0,2315,30
baker,5 guesses,2,glyph,BBBBB,3.1050990021081764,30,11
baker,5 guesses,3,taker,BGGGG,2.7321588913645702,11,2
baker,5 guesses,4,aback,YYBBY,1.0,2,1
baker,5 guesses,5,baker,GGGGG,0.0,1,1
baler,4 guesses,1,raise,YGBBY,-1.0,2315,30
baler,4 guesses,2,glyph,BYBBB,3.1050990021081764,30,2
baler,4 guesses,3,aback,YYBBB,1.0,2,1
baler,4 guesses,4,baler,GGGGG,0.0,1,1
balmy,4 guesses,1,raise,BGBBB,-1.0,2315,73
balmy,4 guesses,2,lynch,YYBBB,4.211827177017707,73,6
balmy,4 guesses,3,badge,GGBBB,2.584962500721156,6,1
balmy,4 guesses,4,balmy,GGGGG,0.0,1,1
banal,4 guesses,1,raise,BYBBB,-1.0,2315,110
banal,4 guesses,2,clout,BYBBB,4.954906391519346,110,8
banal,4 guesses,3,manly,BYGYB,3.0,8,1
banal,4 guesses,4,banal,GGGGG,0.0,1,1
banjo,4 guesses,1,raise,BGBBB,-1.0,2315,73
banjo,4 guesses,2,lynch,BBGBB,4.211827177017707,73,3
banjo,4 guesses,3,abate,YYBBB,1.5849625007211559,3,1
banjo,4 guesses,4,banjo,GGGGG,0.0,1,1
barge,3 guesses,1,raise,YGBBG,-1.0,2315,4
barge,3 guesses,2,aback,YYBBB,2.0,4,1
barge,3 guesses,3,barge,GGGGG,0.0,1,1
baron,4 guesses,1,raise,YGBBB,-1.0,2315,23
baron,4 guesses,2,porch,BYGBB,3.4082800232568733,23,2
baron,4 guesses,3,aback,YYBBB,1.0,2,1
baron,4 guesses,4,baron,GGGGG,0.0,1,1
basal,4 guesses,1,raise,BYBYB,-1.0,2315,58
basal,4 guesses,2,shalt,YBYYB,4.480837840284,58,4
basal,4 guesses,3,annul,YBBBG,2.0,4,1
basal,4 guesses,4,basal,GGGGG,0.0,1,1
basic,3 guesses,1,raise,BGYYB,-1.0,2315,5
basic,3 guesses,2,nasal,BGGBB,2.321928094887362,5,1
basic,3 guesses,3,basic,GGGGG,0.0,1,1
basil,3 guesses,1,raise,BGYYB,-1.0,2315,5
basil,3 guesses,2,nasal,BGGBG,2.321928094887362,5,1
basil,3 guesses,3,basil,GGGGG,0.0,1,1
basin,3 guesses,1,raise,BGYYB,-1.0,2315,5
basin,3 guesses,2,nasal,YGGBB,2.321928094887362,5,1
basin,3 guesses,3,basin,GGGGG,0.0,1,1
basis,3 guesses,1,raise,BGYYB,-1.0,2315,5
basis,3 guesses,2,nasal,BGYBB,2.321928094887362,5,1
basis,3 guesses,3,basis,GGGGG,0.0,1,1
baste,3 guesses,1,raise,BGBYG,-1.0,2315,10
baste,3 guesses,2,butch,GBYBB,2.6464393446710153,10,1
baste,3 guesses,3,baste,GGGGG,0.0,1,1
batch,4 guesses,1,raise,BGBBB,-1.0,2315,73
batch,4 guesses,2,lynch,BBBGG,4.211827177017707,73,4
batch,4 guesses,3,blimp,GBBBB,2.0,4,1
batch,4 guesses,4,batch,GGGGG,0.0,1,1
bathe,3 guesses,1,raise,BGBBG,-1.0,2315,24
bathe,3 guesses,2,gulch,BBBBY,3.93456081428629,24,1
bathe,3 guesses,3,bathe,GGGGG,0.0,1,1
baton,4 guesses,1,raise,BGBBB,-1.0,2315,73
baton,4 guesses,2,lynch,BBYBB,4.211827177017707,73,7
baton,4 guesses,3,duvet,BBBBY,2.5216406363433186,7,1
baton,4 guesses,4,baton,GGGGG,0.0,1,1
batty,4 guesses,1,raise,BGBBB,-1.0,2315,73
batty,4 guesses,2,lynch,BYBBB,4.211827177017707,73,15
batty,4 guesses,3,thumb,YBBBY,2.9232314287976204,15,1
batty,4 guesses,4,batty,GGGGG,0.0,1,1
bawdy,5 guesses,1,raise,BGBBB,-1.0,2315,73
bawdy,5 guesses,2,lynch,BYBBB,4.211827177017707,73,15
bawdy,5 guesses,3,thumb,BBBBY,2.9232314287976204,15,2
bawdy,5 guesses,4,abide,YYBGB,1.0,2,1
bawdy,5 guesses,5,bawdy,GGGGG,0.0,1,1
bayou,4 guesses,1,raise,BGBBB,-1.0,2315,73
bayou,4 guesses,2,lynch,BYBBB,4.211827177017707,73,15
bayou,4 guesses,3,thumb,BBYBY,2.9232314287976204,15,1
bayou,4 guesses,4,bayou,GGGGG,0.0,1,1
beach,4 guesses,1,raise,BYBBY,-1.0,2315,75
beach,4 guesses,2,dealt,BGGBB,4.648214191242758,75,3
beach,4 guesses,3,aback,BYGGB,1.5849625007211559,3,1
beach,4 guesses,4,beach,GGGGG,0.0,1,1
beady,4 guesses,1,raise,BYBBY,-1.0,2315,75
beady,4 guesses,2,dealt,YGGBB,4.648214191242758,75,2
beady,4 guesses,3,aback,BYGBB,1.0,2,1
beady,4 guesses,4,beady,GGGGG,0.0,1,1
beard,3 guesses,1,raise,YYBBY,-1.0,2315,37
beard,3 guesses,2,bleat,GBYYB,3.830546608638305,37,1
beard,3 guesses,3,beard,GGGGG,0.0,1,1
beast,3 guesses,1,raise,BYBGY,-1.0,2315,8
beast,3 guesses,2,lefty,BGBYB,3.0,8,1
beast,3 guesses,3,beast,GGGGG,0.0,1,1
beech,4 guesses,1,raise,BBBBY,-1.0,2315,142
beech,4 guesses,2,betel,GYBBB,4.860396655799496,142,2
beech,4 guesses,3,aback,BYBGB,1.0,2,1
beech,4 guesses,4,beech,GGGGG,0.0,1,1
beefy,4 guesses,1,raise,BBBBY,-1.0,2315,142
beefy,4 guesses,2,betel,GYBBB,4.860396655799496,142,2
beefy,4 guesses,3,aback,BYBBB,1.0,2,1
beefy,4 guesses,4,beefy,GGGGG,0.0,1,1
befit,4 guesses,1,raise,BBYBY,-1.0,2315,40
befit,4 guesses,2,lipid,BBBGB,4.077567157116928,40,4
befit,4 guesses,3,abate,BYBYY,2.0,4,1
befit,4 guesses,4,befit,GGGGG,0.0,1,1
began,4 guesses,1,raise,BYBBY,-1.0,2315,75
began,4 guesses,2,dealt,BGYBB,4.648214191242758,75,5
began,4 guesses,3,bacon,GYBBG,2.321928094887362,5,1
began,4 guesses,4,began,GGGGG,0.0,1,1
begat,3 guesses,1,raise,BYBBY,-1.0,2315,75
begat,3 guesses,2,dealt,BGYBG,4.648214191242758,75,1
begat,3 guesses,3,begat,GGGGG,0.0,1,1
beget,3 guesses,1,raise,BBBBY,-1.0,2315,142
beget,3 guesses,2,betel,GGYGB,4.860396655799496,142,1
beget,3 guesses,3,beget,GGGGG,0.0,1,1
begin,4 guesses,1,raise,BBYBY,-1.0,2315,40
begin,4 guesses,2,lipid,BBBGB,4.077567157116928,40,4
begin,4 guesses,3,abate,BYBBY,2.0,4,1
begin,4 guesses,4,begin,GGGGG,0.0,1,1
begun,4 guesses,1,raise,BBBBY,-1.0,2315,142
begun,4 guesses,2,betel,GGBBB,4.860396655799496,142,2
begun,4 guesses,3,aback,BYBBB,1.0,2,1
begun,4 guesses,4,begun,GGGGG,0.0,1,1
being,4 guesses,1,raise,BBGBY,-1.0,2315,18
being,4 guesses,2,deter,BGBBB,3.5032583347756456,18,4
being,4 guesses,3,align,BBGYY,2.0,4,1
being,4 guesses,4,being,GGGGG,0.0,1,1
belch,4 guesses,1,raise,BBBBY,-1.0,2315,142
belch,4 guesses,2,betel,GGBBY,4.860396655799496,142,3
belch,4 guesses,3,abhor,BYYBB,1.5849625007211559,3,1
belch,4 guesses,4,belch,GGGGG,0.0,1,1
belie,4 guesses,1,raise,BBYBY,-1.0,2315,40
belie,4 guesses,2,lipid,YBBGB,4.077567157116928,40,3
belie,4 guesses,3,abhor,BYBBB,1.5849625007211559,3,1
belie,4 guesses,4,belie,GGGGG,0.0,1,1
belle,4 guesses,1,raise,BBBBY,-1.0,2315,142
belle,4 guesses,2,betel,GYBBY,4.860396655799496,142,2
belle,4 guesses,3,abide,BYBBY,1.0,2,1
belle,4 guesses,4,belle,GGGGG,0.0,1,1
belly,4 guesses,1,raise,BBBBY,-1.0,2315,142
belly,4 guesses,2,betel,GGBBY,4.860396655799496,142,3
belly,4 guesses,3,abhor,BYBBB,1.5849625007211559,3,1
belly,4 guesses,4,belly,GGGGG,0.0,1,1
below,4 guesses,1,raise,BBBBY,-1.0,2315,142
below,4 guesses,2,betel,GGBBY,4.860396655799496,142,3
below,4 guesses,3,abhor,BYBGB,1.5849625007211559,3,1
below,4 guesses,4,below,GGGGG,0.0,1,1
bench,4 guesses,1,raise,BBBBY,-1.0,2315,142
bench,4 guesses,2,betel,GGBBB,4.860396655799496,142,2
bench,4 guesses,3,aback,BYBGB,1.0,2,1
bench,4 guesses,4,bench,GGGGG,0.0,1,1
beret,3 guesses,1,raise,YBBBY,-1.0,2315,124
beret,3 guesses,2,deter,BGYGY,4.511605262733948,124,1
beret,3 guesses,3,beret,GGGGG,0.0,1,1
berry,5 guesses,1,raise,YBBBY,-1.0,2315,124
berry,5 guesses,2,deter,BGBBY,4.511605262733948,124,10
berry,5 guesses,3,mercy,BGYBG,2.9219280948873623,10,2
berry,5 guesses,4,aback,BYBBB,1.0,2,1
berry,5 guesses,5,berry,GGGGG,0.0,1,1
berth,3 guesses,1,raise,YBBBY,-1.0,2315,124
berth,3 guesses,2,deter,BGYBY,4.511605262733948,124,1
berth,3 guesses,3,berth,GGGGG,0.0,1,1
beset,4 guesses,1,raise,BBBYY,-1.0,2315,48
beset,4 guesses,2,spelt,YBYBG,4.522055208874202,48,3
beset,4 guesses,3,abbot,BYBBG,1.5849625007211559,3,1
beset,4 guesses,4,beset,GGGGG,0.0,1,1
betel,2 guesses,1,raise,BBBBY,-1.0,2315,142
betel,2 guesses,2,betel,GGGGG,4.860396655799496,142,1
bevel,4 guesses,1,raise,BBBBY,-1.0,2315,142
bevel,4 guesses,2,betel,GGBGG,4.860396655799496,142,2
bevel,4 guesses,3,above,BYBYY,1.0,2,1
bevel,4 guesses,4,bevel,GGGGG,0.0,1,1
bezel,4 guesses,1,raise,BBBBY,-1.0,2315,142
bezel,4 guesses,2,betel,GGBGG,4.860396655799496,142,2
bezel,4 guesses,3,above,BYBBY,1.0,2,1
bezel,4 guesses,4,bezel,GGGGG,0.0,1,1
bible,4 guesses,1,raise,BBYBG,-1.0,2315,20
bible,4 guesses,2,botch,YBBBB,3.6841837197791882,20,2
bible,4 guesses,3,abbey,BYGYB,1.0,2,1
bible,4 guesses,4,bible,GGGGG,0.0,1,1
bicep,4 guesses,1,raise,BBYBY,-1.0,2315,40
bicep,4 guesses,2,lipid,BGYBB,4.077567157116928,40,4
bicep,4 guesses,3,abbey,BYBGB,2.0,4,1
bicep,4 guesses,4,bicep,GGGGG,0.0,1,1
biddy,4 guesses,1,raise,BBYBB,-1.0,2315,112
biddy,4 guesses,2,donut,YBBBB,4.736745651800392,112,6
biddy,4 guesses,3,glyph,BBYBB,2.584962500721156,6,1
biddy,4 guesses,4,biddy,GGGGG,0.0,1,1
bigot,4 guesses,1,raise,BBYBB,-1.0,2315,112
bigot,4 guesses,2,donut,BYBBG,4.736745651800392,112,3
bigot,4 guesses,3,abled,BYBBB,1.5849625007211559,3,1
bigot,4 guesses,4,bigot,GGGGG,0.0,1,1
bilge,4 guesses,1,raise,BBYBG,-1.0,2315,20
bilge,4 guesses,2,botch,GBBBB,3.6841837197791882,20,2
bilge,4 guesses,3,abled,BYGYB,1.0,2,1
bilge,4 guesses,4,bilge,GGGGG,0.0,1,1
billy,5 guesses,1,raise,BBYBB,-1.0,2315,112
billy,5 guesses,2,donut,BBBBB,4.736745651800392,112,19
billy,5 guesses,3,filmy,BGYBG,3.497155802575668,19,3
billy,5 guesses,4,abhor,BYBBB,1.5849625007211559,3,1
billy,5 guesses,5,billy,GGGGG,0.0,1,1
binge,4 guesses,1,raise,BBYBG,-1.0,2315,20
binge,4 guesses,2,botch,GBBBB,3.6841837197791882,20,2
binge,4 guesses,3,abled,BYBYB,1.0,2,1
binge,4 guesses,4,binge,GGGGG,0.0,1,1
bingo,4 guesses,1,raise,BBYBB,-1.0,2315,112
bingo,4 guesses,2,donut,BYGBB,4.736745651800392,112,2
bingo,4 guesses,3,aback,BYBBB,1.0,2,1
bingo,4 guesses,4,bingo,GGGGG,0.0,1,1
biome,3 guesses,1,raise,BBYBG,-1.0,2315,20
biome,3 guesses,2,botch,GYBBB,3.6841837197791882,20,1
biome,3 guesses,3,biome,GGGGG,0.0,1,1
birch,4 guesses,1,raise,YBYBB,-1.0,2315,24
birch,4 guesses,2,grout,BYBBB,3.9701755214643457,24,2
birch,4 guesses,3,aback,BYBGB,1.0,2,1
birch,4 guesses,4,birch,GGGGG,0.0,1,1
birth,4 guesses,1,raise,YBYBB,-1.0,2315,24
birth,4 guesses,2,grout,BYBBY,3.9701755214643457,24,3
birth,4 guesses,3,abbey,BYBBB,1.5849625007211559,3,1
birth,4 guesses,4,birth,GGGGG,0.0,1,1
bison,4 guesses,1,raise,BBYYB,-1.0,2315,23
bison,4 guesses,2,shout,YBYBB,3.9690016298759936,23,2
bison,4 guesses,3,aback,BYBBB,1.0,2,1
bison,4 guesses,4,bison,GGGGG,0.0,1,1
bitty,5 guesses,1,raise,BBYBB,-1.0,2315,112
bitty,5 guesses,2,donut,BBBBY,4.736745651800392,112,12
bitty,5 guesses,3,witty,BGGGG,3.0849625007211556,12,2
bitty,5 guesses,4,aback,BYBBB,1.0,2,1
bitty,5 guesses,5,bitty,GGGGG,0.0,1,1
black,4 guesses,1,raise,BYBBB,-1.0,2315,110
black,4 guesses,2,clout,YGBBB,4.954906391519346,110,3
black,4 guesses,3,aback,BYGGG,1.5849625007211559,3,1
black,4 guesses,4,black,GGGGG,0.0,1,1
blade,3 guesses,1,raise,BYBBG,-1.0,2315,35
blade,3 guesses,2,bland,GGGBY,3.932874360347045,35,1
blade,3 guesses,3,blade,GGGGG,0.0,1,1
blame,4 guesses,1,raise,BYBBG,-1.0,2315,35
blame,4 guesses,2,bland,GGGBB,3.932874360347045,35,2
blame,4 guesses,3,admin,YBYBB,1.0,2,1
blame,4 guesses,4,blame,GGGGG,0.0,1,1
bland,4 guesses,1,raise,BYBBB,-1.0,2315,110
bland,4 guesses,2,clout,BGBBB,4.954906391519346,110,8
bland,4 guesses,3,aback,BYGBB,2.75,8,1
bland,4 guesses,4,bland,GGGGG,0.0,1,1
blank,4 guesses,1,raise,BYBBB,-1.0,2315,110
blank,4 guesses,2,clout,BGBBB,4.954906391519346,110,8
blank,4 guesses,3,aback,BYGBG,2.75,8,1
blank,4 guesses,4,blank,GGGGG,0.0,1,1
blare,4 guesses,1,raise,YYBBG,-1.0,2315,25
blare,4 guesses,2,track,BYGBB,3.127210311338979,25,3
blare,4 guesses,3,badge,GYBBG,1.5849625007211559,3,1
blare,4 guesses,4,blare,GGGGG,0.0,1,1
blast,3 guesses,1,raise,BYBGB,-1.0,2315,13
blast,3 guesses,2,chalk,BBGYB,3.3927474104487847,13,1
blast,3 guesses,3,blast,GGGGG,0.0,1,1
blaze,4 guesses,1,raise,BYBBG,-1.0,2315,35
blaze,4 guesses,2,bland,GGGBB,3.932874360347045,35,2
blaze,4 guesses,3,admin,YBBBB,1.0,2,1
blaze,4 guesses,4,blaze,GGGGG,0.0,1,1
bleak,4 guesses,1,raise,BYBBY,-1.0,2315,75
bleak,4 guesses,2,dealt,BYYYB,4.648214191242758,75,7
bleak,4 guesses,3,agent,YBGBB,2.807354922057604,7,1
bleak,4 guesses,4,bleak,GGGGG,0.0,1,1
bleat,4 guesses,1,raise,BYBBY,-1.0,2315,75
bleat,4 guesses,2,dealt,BYYYG,4.648214191242758,75,4
bleat,4 guesses,3,beech,GBGBB,2.0,4,1
bleat,4 guesses,4,bleat,GGGGG,0.0,1,1
bleed,4 guesses,1,raise,BBBBY,-1.0,2315,142
bleed,4 guesses,2,betel,GYBGY,4.860396655799496,142,2
bleed,4 guesses,3,abide,BYBYY,1.0,2,1
bleed,4 guesses,4,bleed,GGGGG,0.0,1,1
bleep,4 guesses,1,raise,BBBBY,-1.0,2315,142
bleep,4 guesses,2,betel,GYBGY,4.860396655799496,142,2
bleep,4 guesses,3,abide,BYBBY,1.0,2,1
bleep,4 guesses,4,bleep,GGGGG,0.0,1,1
blend,4 guesses,1,raise,BBBBY,-1.0,2315,142
blend,4 guesses,2,betel,GYBBY,4.860396655799496,142,2
blend,4 guesses,3,abide,BYBYY,1.0,2,1
blend,4 guesses,4,blend,GGGGG,0.0,1,1
bless,3 guesses,1,raise,BBBYY,-1.0,2315,48
bless,3 guesses,2,spelt,YBGYB,4.522055208874202,48,1
bless,3 guesses,3,bless,GGGGG,0.0,1,1
blimp,3 guesses,1,raise,BBGBB,-1.0,2315,46
blimp,3 guesses,2,blunt,GGBBB,4.261842390463366,46,1
blimp,3 guesses,3,blimp,GGGGG,0.0,1,1
blind,4 guesses,1,raise,BBGBB,-1.0,2315,46
blind,4 guesses,2,blunt,GGBGB,4.261842390463366,46,2
blind,4 guesses,3,aback,BYBBB,1.0,2,1
blind,4 guesses,4,blind,GGGGG,0.0,1,1
blink,4 guesses,1,raise,BBGBB,-1.0,2315,46
blink,4 guesses,2,blunt,GGBGB,4.261842390463366,46,2
blink,4 guesses,3,aback,BYBBG,1.0,2,1
blink,4 guesses,4,blink,GGGGG,0.0,1,1
bliss,4 guesses,1,raise,BBGYB,-1.0,2315,31
bliss,4 guesses,2,plunk,BGBBB,3.8456631498513816,31,2
bliss,4 guesses,3,aback,BYBBB,1.0,2,1
bliss,4 guesses,4,bliss,GGGGG,0.0,1,1
blitz,3 guesses,1,raise,BBGBB,-1.0,2315,46
blitz,3 guesses,2,blunt,GGBBY,4.261842390463366,46,1
blitz,3 guesses,3,blitz,GGGGG,0.0,1,1
bloat,4 guesses,1,raise,BYBBB,-1.0,2315,110
bloat,4 guesses,2,clout,BGGBG,4.954906391519346,110,4
bloat,4 guesses,3,beefy,GBBBB,2.0,4,1
bloat,4 guesses,4,bloat,GGGGG,0.0,1,1
block,4 guesses,1,raise,BBBBB,-1.0,2315,168
block,4 guesses,2,lunch,YBBGB,5.2201539877500815,168,2
block,4 guesses,3,aback,BYBGG,1.0,2,1
block,4 guesses,4,block,GGGGG,0.0,1,1
bloke,3 guesses,1,raise,BBBBG,-1.0,2315,40
bloke,3 guesses,2,clung,BGBBB,4.481687083026442,40,1
bloke,3 guesses,3,bloke,GGGGG,0.0,1,1
blond,4 guesses,1,raise,BBBBB,-1.0,2315,168
blond,4 guesses,2,lunch,YBYBB,5.2201539877500815,168,6
blond,4 guesses,3,bacon,GBBYY,2.584962500721156,6,1
blond,4 guesses,4,blond,GGGGG,0.0,1,1
blood,5 guesses,1,raise,BBBBB,-1.0,2315,168
blood,5 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
blood,5 guesses,3,dodgy,YYBBB,3.3248629576173574,14,2
blood,5 guesses,4,aback,BYBBB,1.0,2,1
blood,5 guesses,5,blood,GGGGG,0.0,1,1
bloom,4 guesses,1,raise,BBBBB,-1.0,2315,168
bloom,4 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
bloom,4 guesses,3,dodgy,BYBBB,3.3248629576173574,14,1
bloom,4 guesses,4,bloom,GGGGG,0.0,1,1
blown,4 guesses,1,raise,BBBBB,-1.0,2315,168
blown,4 guesses,2,lunch,YBYBB,5.2201539877500815,168,6
blown,4 guesses,3,bacon,GBBYG,2.584962500721156,6,1
blown,4 guesses,4,blown,GGGGG,0.0,1,1
bluer,4 guesses,1,raise,YBBBY,-1.0,2315,124
bluer,4 guesses,2,deter,BBBGG,4.511605262733948,124,24
bluer,4 guesses,3,nobly,BBYYB,3.229573958513623,24,1
bluer,4 guesses,4,bluer,GGGGG,0.0,1,1
bluff,4 guesses,1,raise,BBBBB,-1.0,2315,168
bluff,4 guesses,2,lunch,YYBBB,5.2201539877500815,168,8
bluff,4 guesses,3,album,BGYYB,3.0,8,1
bluff,4 guesses,4,bluff,GGGGG,0.0,1,1
blunt,4 guesses,1,raise,BBBBB,-1.0,2315,168
blunt,4 guesses,2,lunch,YYYBB,5.2201539877500815,168,4
blunt,4 guesses,3,fight,BBBBG,2.0,4,1
blunt,4 guesses,4,blunt,GGGGG,0.0,1,1
blurb,4 guesses,1,raise,YBBBB,-1.0,2315,105
blurb,4 guesses,2,count,BBGBB,4.803891408866589,105,2
blurb,4 guesses,3,aback,BYBBB,1.0,2,1
blurb,4 guesses,4,blurb,GGGGG,0.0,1,1
blurt,3 guesses,1,raise,YBBBB,-1.0,2315,105
blurt,3 guesses,2,count,BBGBG,4.803891408866589,105,1
blurt,3 guesses,3,blurt,GGGGG,0.0,1,1
blush,3 guesses,1,raise,BBBGB,-1.0,2315,8
blush,3 guesses,2,plumb,BGGBY,3.0,8,1
blush,3 guesses,3,blush,GGGGG,0.0,1,1
board,4 guesses,1,raise,YYBBB,-1.0,2315,84
board,4 guesses,2,crowd,BYYBG,4.299124740447479,84,2
board,4 guesses,3,aback,BYGBB,1.0,2,1
board,4 guesses,4,board,GGGGG,0.0,1,1
boast,4 guesses,1,raise,BYBGB,-1.0,2315,13
boast,4 guesses,2,chalk,BBGBB,3.3927474104487847,13,2
boast,4 guesses,3,aback,BYGBB,1.0,2,1
boast,4 guesses,4,boast,GGGGG,0.0,1,1
bobby,5 guesses,1,raise,BBBBB,-1.0,2315,168
bobby,5 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
bobby,5 guesses,3,dodgy,BGBBG,3.25,16,2
bobby,5 guesses,4,aback,BYBBB,1.0,2,1
bobby,5 guesses,5,bobby,GGGGG,0.0,1,1
boney,3 guesses,1,raise,BBBBY,-1.0,2315,142
boney,3 guesses,2,betel,GBBGB,4.860396655799496,142,1
boney,3 guesses,3,boney,GGGGG,0.0,1,1
bongo,3 guesses,1,raise,BBBBB,-1.0,2315,168
bongo,3 guesses,2,lunch,BBGBB,5.2201539877500815,168,1
bongo,3 guesses,3,bongo,GGGGG,0.0,1,1
bonus,3 guesses,1,raise,BBBYB,-1.0,2315,89
bonus,3 guesses,2,stony,YBYYB,4.7833809437177335,89,1
bonus,3 guesses,3,bonus,GGGGG,0.0,1,1
booby,5 guesses,1,raise,BBBBB,-1.0,2315,168
booby,5 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
booby,5 guesses,3,dodgy,BYBBG,3.25,16,4
booby,5 guesses,4,abbot,BYYYB,2.0,4,1
booby,5 guesses,5,booby,GGGGG,0.0,1,1
boost,3 guesses,1,raise,BBBGB,-1.0,2315,8
boost,3 guesses,2,plumb,BBBBY,3.0,8,1
boost,3 guesses,3,boost,GGGGG,0.0,1,1
booth,4 guesses,1,raise,BBBBB,-1.0,2315,168
booth,4 guesses,2,lunch,BBBBG,5.2201539877500815,168,2
booth,4 guesses,3,aback,BYBBB,1.0,2,1
booth,4 guesses,4,booth,GGGGG,0.0,1,1
booty,5 guesses,1,raise,BBBBB,-1.0,2315,168
booty,5 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
booty,5 guesses,3,dodgy,BYBBG,3.25,16,4
booty,5 guesses,4,abbot,BYBYY,2.0,4,1
booty,5 guesses,5,booty,GGGGG,0.0,1,1
booze,4 guesses,1,raise,BBBBG,-1.0,2315,40
booze,4 guesses,2,clung,BBBBB,4.481687083026442,40,2
booze,4 guesses,3,aback,BYBBB,1.0,2,1
booze,4 guesses,4,booze,GGGGG,0.0,1,1
boozy,5 guesses,1,raise,BBBBB,-1.0,2315,168
boozy,5 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
boozy,5 guesses,3,dodgy,BYBBG,3.25,16,4
boozy,5 guesses,4,abbot,BYBYB,2.0,4,1
boozy,5 guesses,5,boozy,GGGGG,0.0,1,1
borax,5 guesses,1,raise,YYBBB,-1.0,2315,84
borax,5 guesses,2,crowd,BYYBB,4.299124740447479,84,11
borax,5 guesses,3,motor,BGBBY,3.095795255000934,11,2
borax,5 guesses,4,aback,YYBBB,1.0,2,1
borax,5 guesses,5,borax,GGGGG,0.0,1,1
borne,3 guesses,1,raise,YBBBG,-1.0,2315,28
borne,3 guesses,2,thong,BBYGB,3.767375797816041,28,1
borne,3 guesses,3,borne,GGGGG,0.0,1,1
bosom,4 guesses,1,raise,BBBYB,-1.0,2315,89
