secret_word,starting_word,game_result,guess_num,guess_word,feedback,entropy_score,possibilities_before_guess,possibilities_after_filter
augur,raise,4 guesses,4,augur,GGGGG,0.0,1,1
aunty,raise,3 guesses,1,raise,BYBBB,-1.0,2315,110
aunty,raise,3 guesses,2,clout,BBBYY,4.954906391519346,110,2
aunty,raise,3 guesses,3,aunty,GGGGG,1.0,2,1
avail,raise,4 guesses,1,raise,BYYBB,-1.0,2315,38
avail,raise,4 guesses,2,tidal,BYBYG,4.023471592049353,38,3
avail,raise,4 guesses,3,anvil,YBYGG,1.5849625007211559,3,1
avail,raise,4 guesses,4,avail,GGGGG,0.0,1,1
avert,raise,3 guesses,1,raise,YYBBY,-1.0,2315,37
avert,raise,3 guesses,2,alert,GBGGG,3.6177276091537856,37,1
avert,raise,3 guesses,3,avert,GGGGG,0.0,1,1
avian,raise,3 guesses,1,raise,BYGBB,-1.0,2315,10
avian,raise,3 guesses,2,axion,YBGBG,3.121928094887362,10,1
avian,raise,3 guesses,3,avian,GGGGG,0.0,1,1
avoid,raise,4 guesses,1,raise,BYYBB,-1.0,2315,38
avoid,raise,4 guesses,2,tidal,BYYYB,4.023471592049353,38,3
avoid,raise,4 guesses,3,aphid,GBBGG,1.5849625007211559,3,1
avoid,raise,4 guesses,4,avoid,GGGGG,0.0,1,1
await,raise,4 guesses,1,raise,BYYBB,-1.0,2315,38
await,raise,4 guesses,2,tidal,YYBYB,4.023471592049353,38,3
await,raise,4 guesses,3,antic,YBYGB,1.5849625007211559,3,1
await,raise,4 guesses,4,await,GGGGG,0.0,1,1
awake,raise,5 guesses,1,raise,BYBBG,-1.0,2315,35
awake,raise,5 guesses,2,blade,BBYBG,3.496104175266961,35,7
awake,raise,5 guesses,3,agate,GBGBG,2.521640636343318,7,2
awake,raise,5 guesses,4,amaze,GBGBG,1.0,2,1
awake,raise,5 guesses,5,awake,GGGGG,0.0,1,1
award,raise,3 guesses,1,raise,YYBBB,-1.0,2315,84
award,raise,3 guesses,2,crowd,BYBYG,4.299124740447479,84,1
award,raise,3 guesses,3,award,GGGGG,0.0,1,1
aware,raise,4 guesses,1,raise,YYBBG,-1.0,2315,25
aware,raise,4 guesses,2,grace,BYYBG,2.8888840705376353,25,3
aware,raise,4 guesses,3,adore,YBBGG,1.5849625007211559,3,1
aware,raise,4 guesses,4,aware,GGGGG,0.0,1,1
awash,raise,3 guesses,1,raise,BYBGB,-1.0,2315,13
awash,raise,3 guesses,2,clash,BBYGG,3.238901256602631,13,1
awash,raise,3 guesses,3,awash,GGGGG,0.0,1,1
awful,raise,4 guesses,1,raise,BYBBB,-1.0,2315,110
awful,raise,4 guesses,2,clout,BYBGB,4.954906391519346,110,2
awful,raise,4 guesses,3,annul,GBBGG,1.0,2,1
awful,raise,4 guesses,4,awful,GGGGG,0.0,1,1
awoke,raise,4 guesses,1,raise,BYBBG,-1.0,2315,35
awoke,raise,4 guesses,2,blade,BBYBG,3.496104175266961,35,7
awoke,raise,4 guesses,3,agate,GBBBG,2.521640636343318,7,1
awoke,raise,4 guesses,4,awoke,GGGGG,0.0,1,1
axial,raise,3 guesses,1,raise,BYGBB,-1.0,2315,10
axial,raise,3 guesses,2,axion,YGGBB,3.121928094887362,10,1
axial,raise,3 guesses,3,axial,GGGGG,0.0,1,1
axiom,raise,3 guesses,1,raise,BYGBB,-1.0,2315,10
axiom,raise,3 guesses,2,axion,GGGGB,3.121928094887362,10,1
axiom,raise,3 guesses,3,axiom,GGGGG,0.0,1,1
axion,raise,2 guesses,1,raise,BYGBB,-1.0,2315,10
axion,raise,2 guesses,2,axion,GGGGG,3.121928094887362,10,1
azure,raise,4 guesses,1,raise,YYBBG,-1.0,2315,25
azure,raise,4 guesses,2,grace,BYYBG,2.8888840705376353,25,3
azure,raise,4 guesses,3,adore,GBBGG,1.5849625007211559,3,1
azure,raise,4 guesses,4,azure,GGGGG,0.0,1,1
bacon,raise,3 guesses,1,raise,BGBBB,-1.0,2315,73
bacon,raise,3 guesses,2,lynch,BBYYB,4.211827177017707,73,2
bacon,raise,3 guesses,3,bacon,GGGGG,1.0,2,1
badge,raise,3 guesses,1,raise,BGBBG,-1.0,2315,24
badge,raise,3 guesses,2,cable,BGYBG,2.755123044017255,24,3
badge,raise,3 guesses,3,badge,GGGGG,1.5849625007211559,3,1
badly,raise,3 guesses,1,raise,BGBBB,-1.0,2315,73
badly,raise,3 guesses,2,lynch,YYBBB,4.211827177017707,73,6
badly,raise,3 guesses,3,badly,GGGGG,2.584962500721156,6,1
bagel,raise,3 guesses,1,raise,BGBBY,-1.0,2315,22
bagel,raise,3 guesses,2,navel,BGBGG,3.408549096875308,22,3
bagel,raise,3 guesses,3,bagel,GGGGG,0.9182958340544893,3,1
baggy,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
baggy,raise,4 guesses,2,lynch,BYBBB,4.211827177017707,73,15
baggy,raise,4 guesses,3,batty,GGBBG,2.606238928653389,15,2
baggy,raise,4 guesses,4,baggy,GGGGG,1.0,2,1
baker,raise,4 guesses,1,raise,YGBBY,-1.0,2315,30
baker,raise,4 guesses,2,taper,BGBGG,2.988106501963945,30,11
baker,raise,4 guesses,3,lager,BGBGG,2.2998963911678914,11,4
baker,raise,4 guesses,4,baker,GGGGG,1.5,4,1
baler,raise,4 guesses,1,raise,YGBBY,-1.0,2315,30
baler,raise,4 guesses,2,taper,BGBGG,2.988106501963945,30,11
baler,raise,4 guesses,3,lager,YGBGG,2.2998963911678914,11,1
baler,raise,4 guesses,4,baler,GGGGG,0.0,1,1
balmy,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
balmy,raise,4 guesses,2,lynch,YYBBB,4.211827177017707,73,6
balmy,raise,4 guesses,3,badly,GGBYG,2.584962500721156,6,1
balmy,raise,4 guesses,4,balmy,GGGGG,0.0,1,1
banal,raise,4 guesses,1,raise,BYBBB,-1.0,2315,110
banal,raise,4 guesses,2,clout,BYBBB,4.954906391519346,110,8
banal,raise,4 guesses,3,amply,YBBYB,2.75,8,2
banal,raise,4 guesses,4,banal,GGGGG,1.0,2,1
banjo,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
banjo,raise,4 guesses,2,lynch,BBGBB,4.211827177017707,73,3
banjo,raise,4 guesses,3,mango,BGGBG,1.5849625007211559,3,1
banjo,raise,4 guesses,4,banjo,GGGGG,0.0,1,1
barge,raise,2 guesses,1,raise,YGBBG,-1.0,2315,4
barge,raise,2 guesses,2,barge,GGGGG,1.5,4,1
baron,raise,3 guesses,1,raise,YGBBB,-1.0,2315,23
baron,raise,3 guesses,2,harpy,BGGBB,3.1474104580394817,23,4
baron,raise,3 guesses,3,baron,GGGGG,1.5,4,1
basal,raise,3 guesses,1,raise,BYBYB,-1.0,2315,58
basal,raise,3 guesses,2,shalt,YBYYB,4.480837840284,58,4
basal,raise,3 guesses,3,basal,GGGGG,2.0,4,1
basic,raise,2 guesses,1,raise,BGYYB,-1.0,2315,5
basic,raise,2 guesses,2,basic,GGGGG,1.9219280948873623,5,1
basil,raise,3 guesses,1,raise,BGYYB,-1.0,2315,5
basil,raise,3 guesses,2,basic,GGGGB,1.9219280948873623,5,2
basil,raise,3 guesses,3,basil,GGGGG,1.0,2,1
basin,raise,4 guesses,1,raise,BGYYB,-1.0,2315,5
basin,raise,4 guesses,2,basic,GGGGB,1.9219280948873623,5,2
basin,raise,4 guesses,3,basil,GGGGB,1.0,2,1
basin,raise,4 guesses,4,basin,GGGGG,0.0,1,1
basis,raise,3 guesses,1,raise,BGYYB,-1.0,2315,5
basis,raise,3 guesses,2,basic,GGYGB,1.9219280948873623,5,1
basis,raise,3 guesses,3,basis,GGGGG,0.0,1,1
baste,raise,3 guesses,1,raise,BGBYG,-1.0,2315,10
baste,raise,3 guesses,2,caste,BGGGG,2.3219280948873626,10,4
baste,raise,3 guesses,3,baste,GGGGG,0.8112781244591327,4,1
batch,raise,3 guesses,1,raise,BGBBB,-1.0,2315,73
batch,raise,3 guesses,2,lynch,BBBGG,4.211827177017707,73,4
batch,raise,3 guesses,3,batch,GGGGG,0.8112781244591327,4,1
bathe,raise,4 guesses,1,raise,BGBBG,-1.0,2315,24
bathe,raise,4 guesses,2,cable,BGYBG,2.755123044017255,24,3
bathe,raise,4 guesses,3,badge,GGBBG,1.5849625007211559,3,1
bathe,raise,4 guesses,4,bathe,GGGGG,0.0,1,1
baton,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
baton,raise,4 guesses,2,lynch,BBYBB,4.211827177017707,73,7
baton,raise,4 guesses,3,daunt,BGBYY,2.1280852788913944,7,1
baton,raise,4 guesses,4,baton,GGGGG,0.0,1,1
batty,raise,3 guesses,1,raise,BGBBB,-1.0,2315,73
batty,raise,3 guesses,2,lynch,BYBBB,4.211827177017707,73,15
batty,raise,3 guesses,3,batty,GGGGG,2.606238928653389,15,1
bawdy,raise,5 guesses,1,raise,BGBBB,-1.0,2315,73
bawdy,raise,5 guesses,2,lynch,BYBBB,4.211827177017707,73,15
bawdy,raise,5 guesses,3,batty,GGBBG,2.606238928653389,15,2
bawdy,raise,5 guesses,4,baggy,GGBBG,1.0,2,1
bawdy,raise,5 guesses,5,bawdy,GGGGG,0.0,1,1
bayou,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
bayou,raise,4 guesses,2,lynch,BYBBB,4.211827177017707,73,15
bayou,raise,4 guesses,3,batty,GGBBY,2.606238928653389,15,1
bayou,raise,4 guesses,4,bayou,GGGGG,0.0,1,1
beach,raise,3 guesses,1,raise,BYBBY,-1.0,2315,75
beach,raise,3 guesses,2,dealt,BGGBB,4.648214191242758,75,3
beach,raise,3 guesses,3,beach,GGGGG,1.5849625007211559,3,1
beady,raise,3 guesses,1,raise,BYBBY,-1.0,2315,75
beady,raise,3 guesses,2,dealt,YGGBB,4.648214191242758,75,2
beady,raise,3 guesses,3,beady,GGGGG,1.0,2,1
beard,raise,3 guesses,1,raise,YYBBY,-1.0,2315,37
beard,raise,3 guesses,2,alert,YBYGB,3.6177276091537856,37,5
beard,raise,3 guesses,3,beard,GGGGG,1.9219280948873623,5,1
beast,raise,3 guesses,1,raise,BYBGY,-1.0,2315,8
beast,raise,3 guesses,2,least,BGGGG,2.4056390622295662,8,3
beast,raise,3 guesses,3,beast,GGGGG,0.9182958340544893,3,1
beech,raise,3 guesses,1,raise,BBBBY,-1.0,2315,142
beech,raise,3 guesses,2,betel,GYBBB,4.860396655799496,142,2
beech,raise,3 guesses,3,beech,GGGGG,1.0,2,1
beefy,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
beefy,raise,4 guesses,2,betel,GYBBB,4.860396655799496,142,2
beefy,raise,4 guesses,3,beech,GGGBB,1.0,2,1
beefy,raise,4 guesses,4,beefy,GGGGG,0.0,1,1
befit,raise,3 guesses,1,raise,BBYBY,-1.0,2315,40
befit,raise,3 guesses,2,widen,BYBYB,4.0439427079182675,40,5
befit,raise,3 guesses,3,befit,GGGGG,2.321928094887362,5,1
began,raise,3 guesses,1,raise,BYBBY,-1.0,2315,75
began,raise,3 guesses,2,dealt,BGYBB,4.648214191242758,75,5
began,raise,3 guesses,3,began,GGGGG,2.321928094887362,5,1
begat,raise,3 guesses,1,raise,BYBBY,-1.0,2315,75
begat,raise,3 guesses,2,dealt,BGYBG,4.648214191242758,75,1
begat,raise,3 guesses,3,begat,GGGGG,0.0,1,1
beget,raise,3 guesses,1,raise,BBBBY,-1.0,2315,142
beget,raise,3 guesses,2,betel,GGYGB,4.860396655799496,142,1
beget,raise,3 guesses,3,beget,GGGGG,0.0,1,1
begin,raise,3 guesses,1,raise,BBYBY,-1.0,2315,40
begin,raise,3 guesses,2,widen,BYBYG,4.0439427079182675,40,2
begin,raise,3 guesses,3,begin,GGGGG,1.0,2,1
begun,raise,3 guesses,1,raise,BBBBY,-1.0,2315,142
begun,raise,3 guesses,2,betel,GGBBB,4.860396655799496,142,2
begun,raise,3 guesses,3,begun,GGGGG,1.0,2,1
being,raise,4 guesses,1,raise,BBGBY,-1.0,2315,18
being,raise,4 guesses,2,deity,BGGBB,3.086048612313038,18,4
being,raise,4 guesses,3,feign,BGGYY,2.0,4,1
being,raise,4 guesses,4,being,GGGGG,0.0,1,1
belch,raise,3 guesses,1,raise,BBBBY,-1.0,2315,142
belch,raise,3 guesses,2,betel,GGBBY,4.860396655799496,142,3
belch,raise,3 guesses,3,belch,GGGGG,1.5849625007211559,3,1
belie,raise,4 guesses,1,raise,BBYBY,-1.0,2315,40
belie,raise,4 guesses,2,widen,BYBYB,4.0439427079182675,40,5
belie,raise,4 guesses,3,befit,GYBGB,2.321928094887362,5,1
belie,raise,4 guesses,4,belie,GGGGG,0.0,1,1
belle,raise,3 guesses,1,raise,BBBBY,-1.0,2315,142
belle,raise,3 guesses,2,betel,GYBBY,4.860396655799496,142,2
belle,raise,3 guesses,3,belle,GGGGG,1.0,2,1
belly,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
belly,raise,4 guesses,2,betel,GGBBY,4.860396655799496,142,3
belly,raise,4 guesses,3,belch,GGYBB,1.5849625007211559,3,1
belly,raise,4 guesses,4,belly,GGGGG,0.0,1,1
below,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
below,raise,4 guesses,2,betel,GGBBY,4.860396655799496,142,3
below,raise,4 guesses,3,belch,GGGBB,1.5849625007211559,3,1
below,raise,4 guesses,4,below,GGGGG,0.0,1,1
bench,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
bench,raise,4 guesses,2,betel,GGBBB,4.860396655799496,142,2
bench,raise,4 guesses,3,begun,GGBBY,1.0,2,1
bench,raise,4 guesses,4,bench,GGGGG,0.0,1,1
beret,raise,3 guesses,1,raise,YBBBY,-1.0,2315,124
beret,raise,3 guesses,2,deter,BGYGY,4.511605262733948,124,1
beret,raise,3 guesses,3,beret,GGGGG,0.0,1,1
berry,raise,4 guesses,1,raise,YBBBY,-1.0,2315,124
berry,raise,4 guesses,2,deter,BGBBY,4.511605262733948,124,10
berry,raise,4 guesses,3,mercy,BGYBG,2.9219280948873623,10,2
berry,raise,4 guesses,4,berry,GGGGG,1.0,2,1
berth,raise,3 guesses,1,raise,YBBBY,-1.0,2315,124
berth,raise,3 guesses,2,deter,BGYBY,4.511605262733948,124,1
berth,raise,3 guesses,3,berth,GGGGG,0.0,1,1
beset,raise,4 guesses,1,raise,BBBYY,-1.0,2315,48
beset,raise,4 guesses,2,spelt,YBYBG,4.522055208874202,48,3
beset,raise,4 guesses,3,onset,BBGYG,1.5849625007211559,3,1
beset,raise,4 guesses,4,beset,GGGGG,0.0,1,1
betel,raise,2 guesses,1,raise,BBBBY,-1.0,2315,142
betel,raise,2 guesses,2,betel,GGGGG,4.860396655799496,142,1
bevel,raise,3 guesses,1,raise,BBBBY,-1.0,2315,142
bevel,raise,3 guesses,2,betel,GGBGG,4.860396655799496,142,2
bevel,raise,3 guesses,3,bevel,GGGGG,1.0,2,1
bezel,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
bezel,raise,4 guesses,2,betel,GGBGG,4.860396655799496,142,2
bezel,raise,4 guesses,3,bevel,GGBGG,1.0,2,1
bezel,raise,4 guesses,4,bezel,GGGGG,0.0,1,1
bible,raise,3 guesses,1,raise,BBYBG,-1.0,2315,20
bible,raise,3 guesses,2,binge,YGBBG,3.208694969562842,20,1
bible,raise,3 guesses,3,bible,GGGGG,0.0,1,1
bicep,raise,3 guesses,1,raise,BBYBY,-1.0,2315,40
bicep,raise,3 guesses,2,widen,BGBGB,4.0439427079182675,40,4
bicep,raise,3 guesses,3,bicep,GGGGG,2.0,4,1
biddy,raise,4 guesses,1,raise,BBYBB,-1.0,2315,112
biddy,raise,4 guesses,2,donut,YBBBB,4.736745651800392,112,6
biddy,raise,4 guesses,3,lipid,BGBBY,2.2516291673878226,6,2
biddy,raise,4 guesses,4,biddy,GGGGG,1.0,2,1
bigot,raise,4 guesses,1,raise,BBYBB,-1.0,2315,112
bigot,raise,4 guesses,2,donut,BYBBG,4.736745651800392,112,3
bigot,raise,4 guesses,3,pilot,BGBGG,1.5849625007211559,3,1
bigot,raise,4 guesses,4,bigot,GGGGG,0.0,1,1
bilge,raise,3 guesses,1,raise,BBYBG,-1.0,2315,20
bilge,raise,3 guesses,2,binge,GGBGG,3.208694969562842,20,1
bilge,raise,3 guesses,3,bilge,GGGGG,0.0,1,1
billy,raise,4 guesses,1,raise,BBYBB,-1.0,2315,112
billy,raise,4 guesses,2,donut,BBBBB,4.736745651800392,112,19
billy,raise,4 guesses,3,filmy,BGYBG,3.497155802575668,19,3
billy,raise,4 guesses,4,billy,GGGGG,0.9182958340544893,3,1
binge,raise,2 guesses,1,raise,BBYBG,-1.0,2315,20
binge,raise,2 guesses,2,binge,GGGGG,3.208694969562842,20,1
bingo,raise,3 guesses,1,raise,BBYBB,-1.0,2315,112
bingo,raise,3 guesses,2,donut,BYGBB,4.736745651800392,112,2
bingo,raise,3 guesses,3,bingo,GGGGG,1.0,2,1
biome,raise,3 guesses,1,raise,BBYBG,-1.0,2315,20
biome,raise,3 guesses,2,binge,GGBBG,3.208694969562842,20,1
biome,raise,3 guesses,3,biome,GGGGG,0.0,1,1
birch,raise,3 guesses,1,raise,YBYBB,-1.0,2315,24
birch,raise,3 guesses,2,droit,BYBYB,3.7720552088742014,24,3
birch,raise,3 guesses,3,birch,GGGGG,1.5849625007211559,3,1
birth,raise,3 guesses,1,raise,YBYBB,-1.0,2315,24
birth,raise,3 guesses,2,droit,BYBYY,3.7720552088742014,24,3
birth,raise,3 guesses,3,birth,GGGGG,0.9182958340544893,3,1
bison,raise,3 guesses,1,raise,BBYYB,-1.0,2315,23
bison,raise,3 guesses,2,stoic,YBYYB,3.555533151426996,23,1
bison,raise,3 guesses,3,bison,GGGGG,0.0,1,1
bitty,raise,4 guesses,1,raise,BBYBB,-1.0,2315,112
bitty,raise,4 guesses,2,donut,BBBBY,4.736745651800392,112,12
bitty,raise,4 guesses,3,witty,BGGGG,3.0849625007211556,12,2
bitty,raise,4 guesses,4,bitty,GGGGG,1.0,2,1
black,raise,3 guesses,1,raise,BYBBB,-1.0,2315,110
black,raise,3 guesses,2,clout,YGBBB,4.954906391519346,110,3
black,raise,3 guesses,3,black,GGGGG,1.5849625007211559,3,1
blade,raise,2 guesses,1,raise,BYBBG,-1.0,2315,35
blade,raise,2 guesses,2,blade,GGGGG,3.496104175266961,35,1
blame,raise,3 guesses,1,raise,BYBBG,-1.0,2315,35
blame,raise,3 guesses,2,blade,GGGBG,3.496104175266961,35,2
blame,raise,3 guesses,3,blame,GGGGG,1.0,2,1
bland,raise,3 guesses,1,raise,BYBBB,-1.0,2315,110
bland,raise,3 guesses,2,clout,BGBBB,4.954906391519346,110,8
bland,raise,3 guesses,3,bland,GGGGG,2.5,8,1
blank,raise,4 guesses,1,raise,BYBBB,-1.0,2315,110
blank,raise,4 guesses,2,clout,BGBBB,4.954906391519346,110,8
blank,raise,4 guesses,3,bland,GGGGB,2.5,8,1
blank,raise,4 guesses,4,blank,GGGGG,0.0,1,1
blare,raise,3 guesses,1,raise,YYBBG,-1.0,2315,25
blare,raise,3 guesses,2,grace,BYGBG,2.8888840705376353,25,2
blare,raise,3 guesses,3,blare,GGGGG,1.0,2,1
blast,raise,3 guesses,1,raise,BYBGB,-1.0,2315,13
blast,raise,3 guesses,2,clash,BGGGB,3.238901256602631,13,2
blast,raise,3 guesses,3,blast,GGGGG,1.0,2,1
blaze,raise,4 guesses,1,raise,BYBBG,-1.0,2315,35
blaze,raise,4 guesses,2,blade,GGGBG,3.496104175266961,35,2
blaze,raise,4 guesses,3,blame,GGGBG,1.0,2,1
blaze,raise,4 guesses,4,blaze,GGGGG,0.0,1,1
bleak,raise,4 guesses,1,raise,BYBBY,-1.0,2315,75
bleak,raise,4 guesses,2,dealt,BYYYB,4.648214191242758,75,7
bleak,raise,4 guesses,3,angel,YBBYY,2.807354922057604,7,1
bleak,raise,4 guesses,4,bleak,GGGGG,0.0,1,1
bleat,raise,3 guesses,1,raise,BYBBY,-1.0,2315,75
bleat,raise,3 guesses,2,dealt,BYYYG,4.648214191242758,75,4
bleat,raise,3 guesses,3,bleat,GGGGG,1.5,4,1
bleed,raise,3 guesses,1,raise,BBBBY,-1.0,2315,142
bleed,raise,3 guesses,2,betel,GYBGY,4.860396655799496,142,2
bleed,raise,3 guesses,3,bleed,GGGGG,1.0,2,1
bleep,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
bleep,raise,4 guesses,2,betel,GYBGY,4.860396655799496,142,2
bleep,raise,4 guesses,3,bleed,GGGGB,1.0,2,1
bleep,raise,4 guesses,4,bleep,GGGGG,0.0,1,1
blend,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
blend,raise,4 guesses,2,betel,GYBBY,4.860396655799496,142,2
blend,raise,4 guesses,3,belle,GYYBB,1.0,2,1
blend,raise,4 guesses,4,blend,GGGGG,0.0,1,1
bless,raise,3 guesses,1,raise,BBBYY,-1.0,2315,48
bless,raise,3 guesses,2,spelt,YBGYB,4.522055208874202,48,1
bless,raise,3 guesses,3,bless,GGGGG,0.0,1,1
blimp,raise,4 guesses,1,raise,BBGBB,-1.0,2315,46
blimp,raise,4 guesses,2,glint,BGGBB,4.083587370023806,46,5
blimp,raise,4 guesses,3,cliff,BGGBB,2.321928094887362,5,1
blimp,raise,4 guesses,4,blimp,GGGGG,0.0,1,1
blind,raise,3 guesses,1,raise,BBGBB,-1.0,2315,46
blind,raise,3 guesses,2,glint,BGGGB,4.083587370023806,46,3
blind,raise,3 guesses,3,blind,GGGGG,1.5849625007211559,3,1
blink,raise,4 guesses,1,raise,BBGBB,-1.0,2315,46
blink,raise,4 guesses,2,glint,BGGGB,4.083587370023806,46,3
blink,raise,4 guesses,3,blind,GGGGB,1.5849625007211559,3,1
blink,raise,4 guesses,4,blink,GGGGG,0.0,1,1
bliss,raise,3 guesses,1,raise,BBGYB,-1.0,2315,31
bliss,raise,3 guesses,2,stink,YBGBB,3.495509828165145,31,2
bliss,raise,3 guesses,3,bliss,GGGGG,1.0,2,1
blitz,raise,3 guesses,1,raise,BBGBB,-1.0,2315,46
blitz,raise,3 guesses,2,glint,BGGBY,4.083587370023806,46,1
blitz,raise,3 guesses,3,blitz,GGGGG,0.0,1,1
bloat,raise,4 guesses,1,raise,BYBBB,-1.0,2315,110
bloat,raise,4 guesses,2,clout,BGGBG,4.954906391519346,110,4
bloat,raise,4 guesses,3,aloft,YGGBG,1.5,4,2
bloat,raise,4 guesses,4,bloat,GGGGG,1.0,2,1
block,raise,3 guesses,1,raise,BBBBB,-1.0,2315,168
block,raise,3 guesses,2,lunch,YBBGB,5.2201539877500815,168,2
block,raise,3 guesses,3,block,GGGGG,1.0,2,1
bloke,raise,3 guesses,1,raise,BBBBG,-1.0,2315,40
bloke,raise,3 guesses,2,bugle,GBBYG,4.3153115322251026,40,1
bloke,raise,3 guesses,3,bloke,GGGGG,0.0,1,1
blond,raise,3 guesses,1,raise,BBBBB,-1.0,2315,168
blond,raise,3 guesses,2,lunch,YBYBB,5.2201539877500815,168,6
blond,raise,3 guesses,3,blond,GGGGG,2.584962500721156,6,1
blood,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
blood,raise,4 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
blood,raise,4 guesses,3,dolly,YYYBB,3.182005814760214,14,2
blood,raise,4 guesses,4,blood,GGGGG,1.0,2,1
bloom,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
bloom,raise,4 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
bloom,raise,4 guesses,3,dolly,BYYBB,3.182005814760214,14,2
bloom,raise,4 guesses,4,bloom,GGGGG,1.0,2,1
blown,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
blown,raise,4 guesses,2,lunch,YBYBB,5.2201539877500815,168,6
blown,raise,4 guesses,3,blond,GGGYB,2.584962500721156,6,1
blown,raise,4 guesses,4,blown,GGGGG,0.0,1,1
bluer,raise,4 guesses,1,raise,YBBBY,-1.0,2315,124
bluer,raise,4 guesses,2,deter,BBBGG,4.511605262733948,124,24
bluer,raise,4 guesses,3,cower,BBBGG,2.631051959488611,24,5
bluer,raise,4 guesses,4,bluer,GGGGG,2.321928094887362,5,1
bluff,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
bluff,raise,4 guesses,2,lunch,YYBBB,5.2201539877500815,168,8
bluff,raise,4 guesses,3,plumb,BGGBY,3.0,8,1
bluff,raise,4 guesses,4,bluff,GGGGG,0.0,1,1
blunt,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
blunt,raise,4 guesses,2,lunch,YYYBB,5.2201539877500815,168,4
blunt,raise,4 guesses,3,flunk,BGGGB,2.0,4,1
blunt,raise,4 guesses,4,blunt,GGGGG,0.0,1,1
blurb,raise,3 guesses,1,raise,YBBBB,-1.0,2315,105
blurb,raise,3 guesses,2,count,BBGBB,4.803891408866589,105,2
blurb,raise,3 guesses,3,blurb,GGGGG,1.0,2,1
blurt,raise,3 guesses,1,raise,YBBBB,-1.0,2315,105
blurt,raise,3 guesses,2,count,BBGBG,4.803891408866589,105,1
blurt,raise,3 guesses,3,blurt,GGGGG,0.0,1,1
blush,raise,2 guesses,1,raise,BBBGB,-1.0,2315,8
blush,raise,2 guesses,2,blush,GGGGG,2.75,8,1
board,raise,3 guesses,1,raise,YYBBB,-1.0,2315,84
board,raise,3 guesses,2,crowd,BYYBG,4.299124740447479,84,2
board,raise,3 guesses,3,board,GGGGG,1.0,2,1
boast,raise,3 guesses,1,raise,BYBGB,-1.0,2315,13
boast,raise,3 guesses,2,clash,BBGGB,3.238901256602631,13,2
boast,raise,3 guesses,3,boast,GGGGG,1.0,2,1
bobby,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
bobby,raise,4 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
bobby,raise,4 guesses,3,dodgy,BGBBG,3.25,16,2
bobby,raise,4 guesses,4,bobby,GGGGG,1.0,2,1
boney,raise,3 guesses,1,raise,BBBBY,-1.0,2315,142
boney,raise,3 guesses,2,betel,GBBGB,4.860396655799496,142,1
boney,raise,3 guesses,3,boney,GGGGG,0.0,1,1
bongo,raise,3 guesses,1,raise,BBBBB,-1.0,2315,168
bongo,raise,3 guesses,2,lunch,BBGBB,5.2201539877500815,168,1
bongo,raise,3 guesses,3,bongo,GGGGG,0.0,1,1
bonus,raise,3 guesses,1,raise,BBBYB,-1.0,2315,89
bonus,raise,3 guesses,2,stony,YBYYB,4.7833809437177335,89,1
bonus,raise,3 guesses,3,bonus,GGGGG,0.0,1,1
booby,raise,5 guesses,1,raise,BBBBB,-1.0,2315,168
booby,raise,5 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
booby,raise,5 guesses,3,dodgy,BYBBG,3.25,16,4
booby,raise,5 guesses,4,booty,YGGBG,2.0,4,1
booby,raise,5 guesses,5,booby,GGGGG,0.0,1,1
boost,raise,3 guesses,1,raise,BBBGB,-1.0,2315,8
boost,raise,3 guesses,2,blush,GBBGB,2.75,8,1
boost,raise,3 guesses,3,boost,GGGGG,0.0,1,1
booth,raise,3 guesses,1,raise,BBBBB,-1.0,2315,168
booth,raise,3 guesses,2,lunch,BBBBG,5.2201539877500815,168,2
booth,raise,3 guesses,3,booth,GGGGG,1.0,2,1
booty,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
booty,raise,4 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
booty,raise,4 guesses,3,dodgy,BYBBG,3.25,16,4
booty,raise,4 guesses,4,booty,GGGGG,2.0,4,1
booze,raise,3 guesses,1,raise,BBBBG,-1.0,2315,40
booze,raise,3 guesses,2,bugle,GBBBG,4.3153115322251026,40,1
